,index,Unnamed: 0,Headline,Subheader,Section,Date,URL,Category
595,1472,148,Xi Jinping Vows to ‘Reaffirm’ China’s Commitment to Women’s Rights,The Chinese president’s remarks came at a United Nations conference Sunday where world leaders promised to change their laws and practices to advance gender equality.,Asia Pacific,2015-09-28,/2015/09/28/world/asia/china-united-nations-womens-rights.html?searchResultPosition=433,World News
596,1359,35,"Marla Krolikowski, Transgender Teacher Fired for Insubordination, Dies at 62","In a well-publicized lawsuit, Ms. Krolikowski sued St. Francis Preparatory School in Queens for dismissing her over her appearance.",New York,2015-09-28,/2015/09/28/nyregion/marla-krolikowski-transgender-teacher-fired-for-insubordination-dies-at-62.html?searchResultPosition=65,US New
597,1358,34,"Hillary Clinton and Joe Biden, in Dueling Speeches, Focus on Transgender Rights","Addressing members of the Human Rights Campaign on Saturday, Hillary Rodham Clinton and Joseph R. Biden emphasized rights for transgender people, saying they should be allowed to serve in the military.",Politics,2015-10-04,/2015/10/04/us/politics/pledging-to-fight-injustices-hillary-clinton-focuses-on-transgender-rights-in-speech.html?searchResultPosition=63,Politics
598,1444,120,Dennis Adamson and Ben Boyd Jr.,"Both men work in organizations that help the lesbian, gay, bisexual and transgender community.",Love,2015-10-04,/2015/10/04/fashion/weddings/dennis-adamson-and-ben-boyd-jr.html?searchResultPosition=229,Love
599,1482,158,Zanele Muholi’s Transformations,A photographer known for taking striking portraits of members of the black queer community in South Africa turns the camera on herself.,Magazine,2015-10-11,/2015/10/11/magazine/zanele-muholis-transformations.html?searchResultPosition=567,Misc
600,1360,36,The Year We Obsessed Over Identity,"2015's headlines and cultural events have confronted us with the malleability of racial, gender, sexual and reputational lines. Who do we think we are?",Magazine,2015-10-11,/2015/10/11/magazine/the-year-we-obsessed-over-identity.html?searchResultPosition=67,Misc
601,1470,146,"Review: ‘Would You Still Love Me If …,’ With Kathleen Turner, Touches on Gender Identity","This play, which starts its director, Ms. Turner, centers on a lesbian couple and a possible gender change",Theater,2015-10-13,/2015/10/13/theater/review-would-you-still-love-me-if-with-kathleen-turner-touches-on-gender-identity.html?searchResultPosition=370,Arts
602,1357,33,"Review: ‘Becoming Nicole,’ a Young Boy’s Journey Into Girlhood",Amy Ellis Nutt’s account of how the Maines family accommodated and supported Wyatt as he transformed into Nicole.,Books,2015-10-22,/2015/10/22/books/review-becoming-nicole-a-young-boys-journey-into-girlhood.html?searchResultPosition=61,Arts
603,1353,29,Cuomo Planning Discrimination Protections for Transgender New Yorkers,Gov. Andrew M. Cuomo is expected to direct the State Division of Human Rights to issue regulations adding to a 1945 law.,New York,2015-10-23,/2015/10/23/nyregion/governor-andrew-cuomo-new-york-transgender-rights.html?searchResultPosition=52,US New
604,1468,144,"‘Just Like a Woman,’ a Broad Look at Gender and Identity","Abrons Arts Center presents a three-day program of free shows, talks and screenings, including performances by British and American artists.",Theater,2015-10-23,/2015/10/23/theater/just-like-a-woman-a-broad-look-at-gender-and-identity.html?searchResultPosition=351,Arts
605,1351,27,New York Leads the Way on Transgender Rights ,"Statewide regulations that protect transgender people from discrimination, established through an executive action by Gov. Andrew Cuomo, set an important example for the rest of the country.",Opinion,2015-10-24,/2015/10/24/opinion/new-york-leads-the-way-on-transgender-rights.html?searchResultPosition=47,Life
606,1350,26,"More Gay and Transgender Characters Are on TV, Report Shows ","The organization Glaad found that 4 percent of regular characters scheduled to appear on prime-time broadcasts identified as gay, lesbian or bisexual.",Television,2015-10-28,/2015/10/28/arts/television/more-gay-and-transgender-characters-are-on-tv-report-shows.html?searchResultPosition=44,Arts
607,1356,32,"Since Caitlyn Jenner, Renaming Ceremonies Gain Visibility","For some transgender people, a name change is a rite of passage that’s worth celebrating.",Fashion,2015-10-29,/2015/10/29/fashion/since-caitlyn-jennerrenaming-ceremonies-gain-visibility.html?searchResultPosition=56,Arts
608,1451,127,Gay Priest Who Lost Vatican Job Assails the Church in Letter to Pope Francis,"Krzysztof Charamsa made public a letter that he had sent to the pope, dated Oct. 3, in which he denounced the church, saying that it had made the lives of gay and transgender people “a hell.”",Europe,2015-10-29,/2015/10/29/world/europe/gay-priest-who-lost-vatican-job-assails-the-church-in-letter-to-pope-francis.html?searchResultPosition=244,World News
609,1355,31,On Being Queer in the Caribbean,"To find themselves, and for safety, many gay and trans people choose exile.",Sunday Review,2015-11-01,/2015/11/01/opinion/sunday/on-being-queer-in-the-caribbean.html?searchResultPosition=55,Misc
610,1354,30,Tactics and Antagonists Draw Attention to Houston Rights Vote,"A referendum on Tuesday on an anti-discrimination measure, one that opponents say goes too far, has become a widely watched battle over transgender and gay rights.",U.S.,2015-11-01,/2015/11/01/us/tactics-and-antagonists-draw-attention-to-houston-rights-vote.html?searchResultPosition=54,US New
611,1460,136,"Your Tuesday Briefing: Republican Party, TransCanada, Volkswagen",Here’s what you need to know to start your day.,NYT Now,2015-11-03,/2015/11/03/nytnow/latest-news-republican-party-transcanada-volkswagen.html?searchResultPosition=296,Misc
612,1346,22,"Illinois District Violated Transgender Student’s Rights, U.S. Says","The student, who identifies as a girl, had not been allowed to change and shower in the girls’ locker room without restrictions.",U.S.,2015-11-03,/2015/11/03/us/illinois-district-violated-transgender-students-rights-us-says.html?searchResultPosition=38,US New
613,1345,21,"As Transgender Students Make Gains, Schools Hesitate at Bathrooms","Many schools have crafted policies that require transgender students to use private changing and showering facilities, drawing complaints of discrimination.",U.S.,2015-11-04,/2015/11/04/us/as-transgender-students-make-gains-schools-hesitate-at-bathrooms.html?searchResultPosition=36,US New
614,1419,95,Houston’s Vote on an Anti-Bias Law,Readers discuss an ordinance that raised issues relating to both gay and transgender people.,Opinion,2015-11-05,/2015/11/05/opinion/houstons-vote-on-an-anti-bias-law.html?searchResultPosition=166,Life
615,1349,25,"In Houston, Hate Trumped Fairness",Fearmongering and demagogy derailed a sensible equal rights ordinance that would have protected gay and transgender residents.,Opinion,2015-11-05,/2015/11/05/opinion/in-houston-hate-trumped-fairness.html?searchResultPosition=43,Life
616,1342,18,Union for Reform Judaism Adopts Transgender Rights Policy,The largest Jewish group in North America said the move was part of its effort to bring in people who have been “on the margins of society.”,U.S.,2015-11-06,/2015/11/06/us/union-for-reform-judaism-adopts-transgender-rights-policy.html?searchResultPosition=32,US New
617,1348,24,"In All-Gender Restrooms, the Signs Reflect the Times","Public venues are recasting the traditional men’s/women’s room, resulting in a dizzying range of (often creative) signage and vocabulary.",Style,2015-11-08,/2015/11/08/style/transgender-restroom-all-gender.html?searchResultPosition=42,Arts
618,1352,28,Gay Issues Enter the World of Philanthropy,A withdrawn donation to the Girl Scouts over their inclusion of transgender girls led to an even greater amount of donations.,Giving,2015-11-08,/2015/11/08/giving/gay-issues-enter-the-world-of-philanthropy.html?searchResultPosition=51,Misc
619,1341,17,Prisons and Jails Put Transgender Inmates at Risk,"Staff training to prevent harassment and assault is crucial at all facilities, and full access to health care is imperative.",Opinion,2015-11-09,/2015/11/09/opinion/prisons-and-jails-put-transgender-inmates-at-risk.html?searchResultPosition=28,Life
620,1480,156,Review: ‘Hir’ Sorts Through a Family in Transition,A son comes home from war to a home in chaos in Taylor Mac’s work at Playwrights Horizons.,Theater,2015-11-09,/2015/11/09/theater/review-hir-sorts-through-a-family-in-transition.html?searchResultPosition=548,Arts
621,1347,23,Review: ‘Madam Phung’s Last Journey’ Follows a Gender-Bending Troupe,Nguyen Thi Tham wrote and directed this documentary about transgender performers in Vietnam.,Movies,2015-11-12,/2015/11/12/movies/review-madam-phungs-last-journey-follows-a-gender-bending-troupe.html?searchResultPosition=40,Arts
622,1410,86,"Transgender, and Facing Prison or Deportation",Immigration Equality and the Legal Aid Society discuss the plight of transgender people.,Opinion,2015-11-13,/2015/11/13/opinion/transgender-and-facing-prison-or-deportation.html?searchResultPosition=147,Life
623,1344,20,Will Uterine Transplants Make Male Pregnancy Possible?,"Denise Grady reported that American doctors expect to implant a uterus into women, and considers the implications for men who wish to carry children.",Times Insider,2015-11-16,/2015/11/16/insider/will-uterine-transplants-make-male-pregnancy-possible.html?searchResultPosition=35,Misc
624,1407,83,Cassils: Transgender Artist Goes to Extremes,The transgender artist Cassils specializes in physically demanding performances that require intense training regimens to transform the artist's form into a bodybuilder or a mixed martial artist.,International Arts,2015-11-19,/2015/11/19/arts/international/cassils-a-transgender-artist-goes-to-extremes.html?searchResultPosition=141,Arts
625,1343,19,Making Bathrooms More ‘Accommodating’,The word implies that a sacrifice is being made for transgender students. But what is being given up?,Magazine,2015-11-22,/2015/11/22/magazine/making-bathrooms-more-accommodating.html?searchResultPosition=34,Misc
626,1483,159,‘I Want to Be a Boy Scout.’ There’s Just One Hitch.,"In a year in which gender roles in American institutions have undergone major changes and challenges, five girls in Santa Rosa say they want to spend more time camping and less selling cookies.",U.S.,2015-11-23,/2015/11/23/us/girls-in-california-are-latest-to-seek-to-become-boy-scouts.html?searchResultPosition=570,US New
627,1423,99,"Review: ‘The Danish Girl,’ About a Transgender Pioneer","In Tom Hooper’s new film, Eddie Redmayne and Alicia Vikander portray the 1920s artists Einar and Gerda Wegener as Einar became Lili Elbe.",Movies,2015-11-27,/2015/11/27/movies/review-the-danish-girl-about-a-transgender-pioneer.html?searchResultPosition=173,Arts
628,1333,9,Transgender Argentines Confront Continued Murder and Discrimination,"Recent unsolved killings of transgender women have jolted Argentina, which has introduced some of the most liberal civil rights legislation in Latin America.",Americas,2015-11-29,/2015/11/29/world/americas/transgender-argentines-confront-continued-murder-and-discrimination.html?searchResultPosition=11,US New
629,1340,16,"In ‘Transparent,’ a Heroine Evolves Further Still","For Season 2 of Amazon’s hit show, the director and showrunner Jill Soloway explores family history and introduces new shades into the character of Maura.",Television,2015-11-29,/2015/11/29/arts/television/in-transparent-a-heroine-evolves-further-still.html?searchResultPosition=27,Arts
630,1336,12,U.S. Marine Guilty in Killing of Transgender Woman in Philippines,"Lance Cpl. Joseph Pemberton had been charged with murder, but the court convicted him of the lesser offense of homicide in the death of Jennifer Laude.",Asia Pacific,2015-12-02,/2015/12/02/world/asia/us-marine-joseph-pemberton-guilty-in-killing-of-transgender-woman-in-philippines.html?searchResultPosition=17,World News
